text,created_at
जिसकी जितनी औकात होती है वो उतने ही बड़े फैसले लेता हैcongress  ने चवन्नी बन्द की थी।😂😂 @OfficeOfRG @INCIndia @ArvindKejriwal the Chutads,2016-11-08 17:20:43
"@BestCoast @AnupKaphle Video, @HillaryClinton lies to Congress over &amp; over. Destroys lives. Develops 2 tier Justice… https://t.co/Sg4ySbNmS6",2016-11-08 17:20:44
Congress is nw like yaar ek jumla tha we got father of liberalisation ab @narendramodi ney wo bhi le liya ab to bas kr Modi #BlackMoney,2016-11-08 17:20:46
"Last time we ""declared war"" was 1941 the president can order extended military engagements i.e. Afghanistan and Iraq https://t.co/oAsMirJh67",2016-11-08 17:20:46
What about AAP?? @varshasinghmcx https://t.co/tBAfWG0C65,2016-11-08 17:20:46
"Meanwhile, Congress leaders are busy teaching Rahul Gandhi what he should tweet and speak regarding this news",2016-11-08 17:20:46
"@PMOIndia 
Sir aap ne kamal kar diya jo Congress ne jindgi men nahi kar paya",2016-11-08 17:20:47
"#BlackMoney
The only counter of Congress &amp; AAP is
Hw am I gonna pay my Bai??
Ans Frm common man: Hve them deposit in JanDhan or pay by cash",2016-11-08 17:20:47
#IndiaFightsCorruption You can not learn swimming unless you jump into water. I strongly oppose the statements of congress spokesman.,2016-11-08 17:20:48
California Democrats seek to expand presence in Congress,2016-11-08 17:20:48
#IndiaFightsCorruption.Congress ruled for 60 years&amp;made so much black money&amp;Mr Modi has demolished Congress today by sudden surgical strike.,2016-11-08 17:20:49
@rssurjewala @priyankac19 @IndianExpress @BDUTT @sardesairajdeep @sagarikaghose @ShainaNC @ppchaudharyMoS… https://t.co/tEOkjazlJa,2016-11-08 17:20:51
MT @COSProjectFL: We have allowed Congress to Rule too long #TermLimits #COSProject #PJNET https://t.co/ClyaxZpT3z,2016-11-08 17:20:52
Only Congress party opposes this move. Reason not unknown to anybody! https://t.co/OwmGSIpNl6,2016-11-08 17:20:52
@SirJadeja @xIshita_x Congress walo ki life khatam ho jayegi paise deposit karne aur paise exchange karne me.,2016-11-08 17:20:54
"@uhavbadsportsiq @Y2SHAF Especially seeing as half of them have an unlimited term in congress. Like I said though, I'm an outsider.",2016-11-08 17:20:54
@sunandavashisht Congress blames Modiji as a democratic dictator like Nehruji &amp; Indiraji,2016-11-08 17:20:57
Saba naqvi looks more panicked than that Congress party..,2016-11-08 17:20:58
#Congress #TrinamoolParty #AAP and many more who will grib coz their hard earn easy money is on toss #SurgicalStikesonBlackMoney,2016-11-08 17:21:02
"Declare monkey species vermin, says Goa Congress leader CanIndia News Panaji, Nov 8 (IANS) A senior Congress leader… https://t.co/6cL5U8mKOG",2016-11-08 17:21:03
the first black people in congress were republican and they're ideologies were what we would consider liberal today..,2016-11-08 17:21:04
I just got back from voting for Hillary and the place was packed vote blue all the way let's have a working Congress this time around,2016-11-08 17:21:08
"&amp;medical marijuana!!!There are patients suffering,in dire need of this plant and you have the power to give it to t… https://t.co/v6zclJX3bS",2016-11-08 17:21:11
"@GexVerseCentral If we had congress, we could have universal healthcare. Which would help a LOT of people.",2016-11-08 17:21:11
"@factsdomatter1 @SanePpl4Hillary #VoteBlueAllTheWay Vote like your life depends on it.It does!
Vote Dems 4Pres &amp;Congress 2 get the job done!",2016-11-08 17:21:14
I understand Congress compulsion not to appreciate Modi decision but why @ArvindKejriwal is upset ? https://t.co/cc1SBquGEn,2016-11-08 17:21:15
But when Congress and President are equally as pro-war... https://t.co/dzHdrPHMfD,2016-11-08 17:21:17
If we choose few alphabets from CORRUPTED INDIA GROWS becomes INDIAN CONGRESS #BlackMoney #IndiaFightsCorruption,2016-11-08 17:21:19
@BJP4India Bans 1000 and 500 notes and Congress banned 25p coins! Jiski jaisi aukaad!! 😂,2016-11-08 17:21:20
"#Indiafightscorruption
#balckmoney
Congress hurt bcz they have huge cash piledup for UP election to distribute among poor
Don't you agree??",2016-11-08 17:21:21
"@Interstellarho just showing that if it goes to congress it isn't just gonna be ""oh Hilary has this in the bag""",2016-11-08 17:21:21
"@ggiittiikkaa all those who have highest amount of #BlackMoney will cry most today. Kejri, Mamta, Congress.",2016-11-08 17:21:21
जिसकी जितनी औकात होती है वो उतने ही बड़े फैसले लेता है #Congress ने चवन्नी बन्द की थी! #SurgicalStrikeOnBlackMoney @narendramodi @OfficeOfRG,2016-11-08 17:21:23
#CallerTune for #SharadPawar and #Congress Haal Kya Hain Dilon Ka Na Pucho Sanam. #JaiHo #NaMo @narendramodi,2016-11-08 17:21:24
@varshasinghmcx क्योकि कांग्रेस इस फैसले से कंगाल होने वाली है। #BlackMoney #blackmoneycrackdown https://t.co/xSrh6dl8TC,2016-11-08 17:21:25
"After counting of votes, then the electoral college meets in December to vote before Congress makes the votes official in January.",2016-11-08 17:21:28
"@royalbeautysecr @TheRickyDavila again, what law did congress send him that he vetoed ??? (Since the reps care soooo much about the blacks)",2016-11-08 17:21:29
TN UR BEST TRP IS Due to RNARVEKARJI.  Sbaji. Atulji. Arnav no where without them. https://t.co/HzccV8VsUc,2016-11-08 17:21:29
RT SaleemFarrukh: The US President's office is not a policy-making entity. The US Congress is. The White House is the implementing agency,2016-11-08 17:21:30
Darrell Issa is already referred to as the House mini-Trump. C'mon CA #Vote Doug Applegate For Congress https://t.co/3aB5GbufrL,2016-11-08 17:21:31
"@AmitShah 
Sir kamar kas lo
Congress started a panic now make all ur karyakartas 2 reach people &amp; make aware wat NAMO has done
@BJP4India",2016-11-08 17:21:31
Well that's not entirely his fault cause if he had a congress that wanted complete healthcare reform he wouldn't ha… https://t.co/5I5uGnvj7E,2016-11-08 17:21:31
Fym ! https://t.co/P6DKEOHN89,2016-11-08 17:21:32
RT SaleemFarrukh: The US President's office is not a policy-making entity. The US Congress is. The White House is the implementing agency,2016-11-08 17:21:33
Lock him up !!! https://t.co/dsGdyTxRB3,2016-11-08 17:21:34
"surgical strike on votes/claim to play an assertive opposition
(Cong clueless/asleep as usual? mean top 3-4 leaders) https://t.co/tzJskBUyTM",2016-11-08 17:21:35
"I know everybody hates Congress except for their own reps, but gotdammit CT y'all better reelect @jahimes.",2016-11-08 17:21:38
Who knows better than a Congress man!! https://t.co/XT8SW0zvYi,2016-11-08 17:21:39
Vote for @BarbaraComstock ! No one works harder in Congress than Barbara!,2016-11-08 17:21:39
@JhaSanjay @aliaa08 hs mre brains thn u. Congress needs @aliaa08 as baaki toh sab ka dimag @OfficeOfRG se bhi kam h… https://t.co/Py1jHDQvFU,2016-11-08 17:21:42
RT Congress has always supported any step against black money. But paddy has already been cut and wheat &amp; Rabi crops being sown: rssurjewala,2016-11-08 17:21:46
Congress will need some creativity to criticise this great move,2016-11-08 17:21:46
"Learn more about what's in store at The Congress of Future Medical Leaders:

https://t.co/c69EI36OVU",2016-11-08 17:21:49
"Oh yea that's 100% documented. Reminds me much of the ""I'm With Her"" vibes today. https://t.co/KsnNoXZhpf",2016-11-08 17:21:51
Congress and corrupt people may spread rumors so we all should remain alert and ready to counter them #Indiafightscorruption,2016-11-08 17:21:51
Bold and Commendable decision by PM and big upset for Congress and AAP. https://t.co/4OYmpJXURM,2016-11-08 17:21:52
People don't understand this and that's the saddest part. The president can't do everything https://t.co/C2hWdc6dxQ,2016-11-08 17:21:52
"@TimesNow congress is gone mad. They dont have any idea, what to say.",2016-11-08 17:21:52
@sansumman Presstitutes were beneficiaries of Congress largesse. @kartikeya_1975,2016-11-08 17:21:53
"If you are registered to vote in Pittsburgh, be sure to vote @Lennymcallister for congress!!🐘",2016-11-08 17:21:54
Trades Union Congress - NHS safety - Warnings from all sides https://t.co/BaK1gss7xF,2016-11-08 17:21:57
Can't start a war without Congress . https://t.co/rdXEBbZj3v,2016-11-08 17:21:57
@SirJadeja mamta and kejru join Congress,2016-11-08 17:22:01
"जिसकी जितनी औकात होती है वो उतने ही बड़े फैसले लेता है, #Congress ने चवन्नी बन्द की थी😂😂😂
.
#justsaying #BlackMoney #FightAgainstCorruption",2016-11-08 17:22:02
@ToriUptown @VanityLaviie with congress.,2016-11-08 17:22:02
"@TimesNow congress is the party of corruption ,black money &amp;  mollatantra in india.",2016-11-08 17:22:04
Congress needs to push through emergency legislation granting Obama a third term 🙏😭 #ElectionDay #USElection2016 #USADecides,2016-11-08 17:22:05
"Coz the corrupt Congress needs to be tamed, bitch @narendramodi @PMOIndia https://t.co/St8INRtJDn",2016-11-08 17:22:05
@CNNnews18 Congress concerns on currency devaluation justified. Afterall they have become poor. #India fights corruption #BlackMoney,2016-11-08 17:22:06
"Making history tonight! 
I'm with her, her and her.
The Cali Trifecta
#HRC 
#KamalaHarris (Senate) 
#KarenBass (Con… https://t.co/48qu3pwjju",2016-11-08 17:22:08
Jiski jitni aukat hoti h vo usi hisaab se kaam karta hai.congress ne chvanni band karayi thi @narendramodi #Currency #IndiaFightsCorruption,2016-11-08 17:22:10
Rep. Steve King: Congress Has Copies of the 650K+ Emails And We WILL Read Them https://t.co/H9pQWTX5CO,2016-11-08 17:22:13
@patsy_stockley Congress gave him the authority and Hillary was rallying the Dem caucus,2016-11-08 17:22:15
"Waiting for #Congress, #AAP tards and #Leftist to bark against New Surgical Strike by  PM Narendra Modi... Maha... https://t.co/yZqGeMxss7",2016-11-08 17:22:15
@TimesNow Congress is yet to get its biggest shock.... Getting Rahul as president soon.:-),2016-11-08 17:22:16
Obvious congress was not gonna support it. All their black money is ash now. https://t.co/FSZIOMBVRN,2016-11-08 17:22:17
Demand Congress Impeach Obama's FBI Director Comey https://t.co/z6RPRdIey5,2016-11-08 17:22:19
"Congress ne bank nationalize kar diya tha.itna ooncha aap soch bhi nahi skate,karne ki to baat hi chchod dijiye https://t.co/E0KhSnHzJo",2016-11-08 17:22:19
"I cant blame them, Congress has been thinking this for the past 6 years https://t.co/IE1GbN5htj",2016-11-08 17:22:20
This election has one sure thing: A more dysfunctional Congress https://t.co/BF7kHOhsFE,2016-11-08 17:22:22
Democrats temper U.S. Congress ambitions on brink of ... https://t.co/oPHkcp1PRt,2016-11-08 17:22:22
"Shorter Brian Fallon: ""Hillary will unite the country &amp; work with Congress! except for those Freedom Caucus guys.."" https://t.co/oIgse544M5",2016-11-08 17:22:22
"Mhanje paha
Yanni bankchi Kay awastha keliye https://t.co/ZCm9IXclA6",2016-11-08 17:22:24
Please support John Faso for Congress  in the NY 19 race! https://t.co/Hs3vWk4XqV,2016-11-08 17:22:24
"""Let's Not Do This Again"" A #REPUBLICAN President. (or congress) 
VOTE #DEMS https://t.co/Vsu6g95Epq",2016-11-08 17:22:24
"Besides the Presidency &amp; Congress, Colorado voters are also today considering #assistedsuicide https://t.co/co9GszMktW #ElectionDay",2016-11-08 17:22:27
@khushsundar Congress will never dare to take a step like tis as 90% of ur ppl will b affected. #SurgicalStrikeonBlackMoney,2016-11-08 17:22:29
"@_sabanaqvi and similar Congress, AAP, NDTV lapdogs trying to put up a stand against the move against #BlackMoney getting slammed all around",2016-11-08 17:22:29
MT @cindyforliberty: Congress need to be reminded they're accountable to the people!  TermLimits #COSProject #PJNET https://t.co/GdIcZo4dot,2016-11-08 17:22:29
Congress won't allow Trump to overturn the abortion law nor the gay marriage law .. abortion will always be legal ..,2016-11-08 17:22:30
#IndiaFightsCorruption Jiski jitni aukat hoti hai wo utne bade faisle lete hai. Congress ne chawanni band ki thi.😂,2016-11-08 17:22:31
"If Donald Trump disputes the election, let Congress vote on it: What if Donald Trump loses… https://t.co/OZlYzU7tO6",2016-11-08 17:22:31
Jiski jitni #aukat hoti hai woh utna hi karta hai..... #congress ne chawnni band ki thi...😂😂😂,2016-11-08 17:22:33
You guys do know the president doesn't run the country right? Pay more attention to the congress elections,2016-11-08 17:22:33
"#ElectionDay please Americans, from a fellow world citizen, remeber to help the Dems take Congress or else electing Hillary won't be the end",2016-11-08 17:22:34
I feel sorry for# Anti National Congress OfficeOfRG#NDTV @BDUTT  &amp;  #AajTak who must be in a state of deep mourning.,2016-11-08 17:22:35
Banning 500/1000 notes.  Congrats PM  Modi. You can only can think this and do this. Congress should come forward to praise him.,2016-11-08 17:22:36
"That 150 lawyers should do business together ought not to be expected. ― Thomas Jefferson, on the U.S. Congress.",2016-11-08 17:22:37
Post election what new #cyber #legislation can we expect from congress in response to #PodestaLeaks ? #LegislatorsGonnaLegislate,2016-11-08 17:22:38
@Jon_D_: I'm only concerned with Congress. They make the bills &amp; declare war. Presidents are just figureheads.,2016-11-08 17:22:41
"@narendramodi 
Congress protest that good changing coz their ministers r kept the black money....it a historical chang which occur in india",2016-11-08 17:22:41
"Congress again criticising Modi ..for this bold move ...lol

They lost plot and gives nonsense reason for just... https://t.co/xxXuUzqkIx",2016-11-08 17:22:43
